SCENARIO_ID,PNODE_NAME,PERIOD_ID,LMP
2,UN.ALTA    345 UALT2,2020-07-23T20:00:00,34.15
2,UN.ALTA    345 UALT3,2020-07-23T20:00:00,34.24
2,UN.ALTA    345 UALTA,2020-07-23T20:00:00,34.47
2,UN.ALTA    345 UALTB,2020-07-23T20:00:00,33.89
2,UN.BRIGHTON345 UBGH,2020-07-23T20:00:00,34.8
2,UN.BRIGHTON345 UBGH2,2020-07-23T20:00:00,25.63
2,UN.KENT    345 UKEN,2020-07-23T20:00:00,28.17
2,UN.PARKCITY345 UPRK,2020-07-23T20:00:00,33.93
2,UN.SOLITUDE345 USOL,2020-07-23T20:00:00,34.04
2,UN.SUNDANCE345 USUN,2020-07-23T20:00:00,32.59
2,UN.VICTORIA345 UVIC,2020-07-23T20:00:00,31.39
2,.I.KENT    345 2,2020-07-23T21:00:00,34.1
2,.I.PARKCITY345 1,2020-07-23T21:00:00,33.31
2,.I.VICTORIA345 1,2020-07-23T21:00:00,31.17
2,.Z.NORTH,2020-07-23T21:00:00,28.01
2,.Z.SOUTH,2020-07-23T21:00:00,26.33
2,AR.BRIGHTON345 UBGH2P,2020-07-23T21:00:00,35.37
2,AR.BRIGHTON345 UBGHP,2020-07-23T21:00:00,32.66
2,AR.SUNDANCE345 FAIRC,2020-07-23T21:00:00,32.95
2,DR.NORTH,2020-07-23T21:00:00,27.51
2,DR.SOUTH_EAST,2020-07-23T21:00:00,27.09
2,LD.KENT    230 KNT2,2020-07-23T21:00:00,30.92
2,LD.KENT    345 KNT1,2020-07-23T21:00:00,31.7
2,LD.MIDWAY  345,2020-07-23T21:00:00,32.75
2,LD.MIDWAY  345 MID1,2020-07-23T21:00:00,34.12
2,LD.MIDWAY  345 MID2,2020-07-23T21:00:00,30.77
2,LD.PARKCITY345 LPRK,2020-07-23T21:00:00,30.32
2,LD.SOLITUDE230 LSOL,2020-07-23T21:00:00,26.92
2,LD.SUNDANCE345 LSUN,2020-07-23T21:00:00,30.72
2,LD.VICTORIA345 LVIC,2020-07-23T21:00:00,27.19
2,UN.ALTA    345 PRIV,2020-07-23T21:00:00,32.43
2,UN.ALTA    345 UALT,2020-07-23T21:00:00,26.35
2,UN.ALTA    345 UALT2,2020-07-23T21:00:00,28.33
2,UN.ALTA    345 UALT3,2020-07-23T21:00:00,31.58
2,UN.ALTA    345 UALTA,2020-07-23T21:00:00,33.2
2,UN.ALTA    345 UALTB,2020-07-23T21:00:00,26.83
2,UN.BRIGHTON345 UBGH,2020-07-23T21:00:00,34.98
2,UN.BRIGHTON345 UBGH2,2020-07-23T21:00:00,32.56
2,UN.KENT    345 UKEN,2020-07-23T21:00:00,28.43
2,UN.PARKCITY345 UPRK,2020-07-23T21:00:00,34.41
2,UN.SOLITUDE345 USOL,2020-07-23T21:00:00,32.25
2,UN.SUNDANCE345 USUN,2020-07-23T21:00:00,28.09
2,UN.VICTORIA345 UVIC,2020-07-23T21:00:00,27.79
2,.I.KENT    345 2,2020-07-23T22:00:00,30.93
2,.I.PARKCITY345 1,2020-07-23T22:00:00,33.8
2,.I.VICTORIA345 1,2020-07-23T22:00:00,28.44
2,.Z.NORTH,2020-07-23T22:00:00,31.25
2,.Z.SOUTH,2020-07-23T22:00:00,30.08
2,AR.BRIGHTON345 UBGH2P,2020-07-23T22:00:00,32.31
2,AR.BRIGHTON345 UBGHP,2020-07-23T22:00:00,29.88
2,AR.SUNDANCE345 FAIRC,2020-07-23T22:00:00,32.7
2,DR.NORTH,2020-07-23T22:00:00,33.74
2,DR.SOUTH_EAST,2020-07-23T22:00:00,35.31
2,LD.KENT    230 KNT2,2020-07-23T22:00:00,33.42
2,LD.KENT    345 KNT1,2020-07-23T22:00:00,26.14
2,LD.MIDWAY  345,2020-07-23T22:00:00,29.05
2,LD.MIDWAY  345 MID1,2020-07-23T22:00:00,27.82
2,LD.MIDWAY  345 MID2,2020-07-23T22:00:00,29.57
2,LD.PARKCITY345 LPRK,2020-07-23T22:00:00,30.77
2,LD.SOLITUDE230 LSOL,2020-07-23T22:00:00,33.71
2,LD.SUNDANCE345 LSUN,2020-07-23T22:00:00,29.86
2,LD.VICTORIA345 LVIC,2020-07-23T22:00:00,30.26
2,UN.ALTA    345 PRIV,2020-07-23T22:00:00,25.71
2,UN.ALTA    345 UALT,2020-07-23T22:00:00,30.28
2,UN.ALTA    345 UALT2,2020-07-23T22:00:00,34.85
2,UN.ALTA    345 UALT3,2020-07-23T22:00:00,34.26
2,UN.ALTA    345 UALTA,2020-07-23T22:00:00,27.85
2,UN.ALTA    345 UALTB,2020-07-23T22:00:00,27.51
2,UN.BRIGHTON345 UBGH,2020-07-23T22:00:00,29.44
2,UN.BRIGHTON345 UBGH2,2020-07-23T22:00:00,35.46
2,UN.KENT    345 UKEN,2020-07-23T22:00:00,34.03
2,UN.PARKCITY345 UPRK,2020-07-23T22:00:00,29.38
2,UN.SOLITUDE345 USOL,2020-07-23T22:00:00,33.58
2,UN.SUNDANCE345 USUN,2020-07-23T22:00:00,26.54
2,UN.VICTORIA345 UVIC,2020-07-23T22:00:00,29.97
2,.I.KENT    345 2,2020-07-23T23:00:00,26.34
2,.I.PARKCITY345 1,2020-07-23T23:00:00,33.77
2,.I.VICTORIA345 1,2020-07-23T23:00:00,34.81
2,.Z.NORTH,2020-07-23T23:00:00,26.33
2,.Z.SOUTH,2020-07-23T23:00:00,26.32
2,AR.BRIGHTON345 UBGH2P,2020-07-23T23:00:00,34.11
2,AR.BRIGHTON345 UBGHP,2020-07-23T23:00:00,25.86
2,AR.SUNDANCE345 FAIRC,2020-07-23T23:00:00,28.12
2,DR.NORTH,2020-07-23T23:00:00,30.58
2,DR.SOUTH_EAST,2020-07-23T23:00:00,31.65
2,LD.KENT    230 KNT2,2020-07-23T23:00:00,27.65
2,LD.KENT    345 KNT1,2020-07-23T23:00:00,30.35
2,LD.MIDWAY  345,2020-07-23T23:00:00,27.33
2,LD.MIDWAY  345 MID1,2020-07-23T23:00:00,27.63
2,LD.MIDWAY  345 MID2,2020-07-23T23:00:00,29.44
2,LD.PARKCITY345 LPRK,2020-07-23T23:00:00,26.25
2,LD.SOLITUDE230 LSOL,2020-07-23T23:00:00,31.57
2,LD.SUNDANCE345 LSUN,2020-07-23T23:00:00,25.94
2,LD.VICTORIA345 LVIC,2020-07-23T23:00:00,32.05
2,UN.ALTA    345 PRIV,2020-07-23T23:00:00,30.63
2,UN.ALTA    345 UALT,2020-07-23T23:00:00,27.4
2,UN.ALTA    345 UALT2,2020-07-23T23:00:00,31.22
2,UN.ALTA    345 UALT3,2020-07-23T23:00:00,26.08
2,UN.ALTA    345 UALTA,2020-07-23T23:00:00,26.85
2,UN.ALTA    345 UALTB,2020-07-23T23:00:00,31.25
2,UN.BRIGHTON345 UBGH,2020-07-23T23:00:00,31.93
2,UN.BRIGHTON345 UBGH2,2020-07-23T23:00:00,28.06
2,UN.KENT    345 UKEN,2020-07-23T23:00:00,27.95
2,UN.PARKCITY345 UPRK,2020-07-23T23:00:00,29.38
2,UN.SOLITUDE345 USOL,2020-07-23T23:00:00,30.95
2,UN.SUNDANCE345 USUN,2020-07-23T23:00:00,25.81
2,UN.VICTORIA345 UVIC,2020-07-23T23:00:00,29.55
3,.I.KENT    345 2,2020-07-23T00:00:00,32.36
3,.I.PARKCITY345 1,2020-07-23T00:00:00,30.96
3,.I.VICTORIA345 1,2020-07-23T00:00:00,34.37
3,.Z.NORTH,2020-07-23T00:00:00,26.73
3,.Z.SOUTH,2020-07-23T00:00:00,34.95
3,AR.BRIGHTON345 UBGH2P,2020-07-23T00:00:00,26.51
3,AR.BRIGHTON345 UBGHP,2020-07-23T00:00:00,33.99
3,AR.SUNDANCE345 FAIRC,2020-07-23T00:00:00,31.29
3,DR.NORTH,2020-07-23T00:00:00,27.86
3,DR.SOUTH_EAST,2020-07-23T00:00:00,30.48
3,LD.KENT    230 KNT2,2020-07-23T00:00:00,27.33
3,LD.KENT    345 KNT1,2020-07-23T00:00:00,31.75
3,LD.MIDWAY  345,2020-07-23T00:00:00,32.38
3,LD.MIDWAY  345 MID1,2020-07-23T00:00:00,35.25
3,LD.MIDWAY  345 MID2,2020-07-23T00:00:00,28.87
3,LD.PARKCITY345 LPRK,2020-07-23T00:00:00,27.23
3,LD.SOLITUDE230 LSOL,2020-07-23T00:00:00,27.58
3,LD.SUNDANCE345 LSUN,2020-07-23T00:00:00,34.14
3,LD.VICTORIA345 LVIC,2020-07-23T00:00:00,32.05
3,UN.ALTA    345 PRIV,2020-07-23T00:00:00,30.33
3,UN.ALTA    345 UALT,2020-07-23T00:00:00,34.04
3,UN.ALTA    345 UALT2,2020-07-23T00:00:00,33.19
3,UN.ALTA    345 UALT3,2020-07-23T00:00:00,30.82
3,UN.ALTA    345 UALTA,2020-07-23T00:00:00,26.31
3,UN.ALTA    345 UALTB,2020-07-23T00:00:00,30.51
3,UN.BRIGHTON345 UBGH,2020-07-23T00:00:00,30.83
3,UN.BRIGHTON345 UBGH2,2020-07-23T00:00:00,25.7
3,UN.KENT    345 UKEN,2020-07-23T00:00:00,31.91
3,UN.PARKCITY345 UPRK,2020-07-23T00:00:00,31.71
3,UN.SOLITUDE345 USOL,2020-07-23T00:00:00,26.13
3,UN.SUNDANCE345 USUN,2020-07-23T00:00:00,32.15
3,UN.VICTORIA345 UVIC,2020-07-23T00:00:00,28.14
3,.I.KENT    345 2,2020-07-23T01:00:00,34.9
3,.I.PARKCITY345 1,2020-07-23T01:00:00,28.39
3,.I.VICTORIA345 1,2020-07-23T01:00:00,27.83
3,.Z.NORTH,2020-07-23T01:00:00,35.28
3,.Z.SOUTH,2020-07-23T01:00:00,27.58
3,AR.BRIGHTON345 UBGH2P,2020-07-23T01:00:00,29.84
3,AR.BRIGHTON345 UBGHP,2020-07-23T01:00:00,28.59
3,AR.SUNDANCE345 FAIRC,2020-07-23T01:00:00,26.09
3,DR.NORTH,2020-07-23T01:00:00,31.55
3,DR.SOUTH_EAST,2020-07-23T01:00:00,35.13
3,LD.KENT    230 KNT2,2020-07-23T01:00:00,35.17
3,LD.KENT    345 KNT1,2020-07-23T01:00:00,35.01
3,LD.MIDWAY  345,2020-07-23T01:00:00,34.19
3,LD.MIDWAY  345 MID1,2020-07-23T01:00:00,35.07
3,LD.MIDWAY  345 MID2,2020-07-23T01:00:00,33.9
3,LD.PARKCITY345 LPRK,2020-07-23T01:00:00,32.13
3,LD.SOLITUDE230 LSOL,2020-07-23T01:00:00,33.92
3,LD.SUNDANCE345 LSUN,2020-07-23T01:00:00,35.22
3,LD.VICTORIA345 LVIC,2020-07-23T01:00:00,29.63
3,UN.ALTA    345 PRIV,2020-07-23T01:00:00,32.97
3,UN.ALTA    345 UALT,2020-07-23T01:00:00,34.34
3,UN.ALTA    345 UALT2,2020-07-23T01:00:00,27.23
3,UN.ALTA    345 UALT3,2020-07-23T01:00:00,34.04
3,UN.ALTA    345 UALTA,2020-07-23T01:00:00,29.81
3,UN.ALTA    345 UALTB,2020-07-23T01:00:00,32.68
3,UN.BRIGHTON345 UBGH,2020-07-23T01:00:00,27.99
3,UN.BRIGHTON345 UBGH2,2020-07-23T01:00:00,27.29
3,UN.KENT    345 UKEN,2020-07-23T01:00:00,26.66
3,UN.PARKCITY345 UPRK,2020-07-23T01:00:00,32.0
3,UN.SOLITUDE345 USOL,2020-07-23T01:00:00,28.38
3,UN.SUNDANCE345 USUN,2020-07-23T01:00:00,32.37
3,UN.VICTORIA345 UVIC,2020-07-23T01:00:00,33.22
3,.I.KENT    345 2,2020-07-23T02:00:00,27.93
3,.I.PARKCITY345 1,2020-07-23T02:00:00,27.55
3,.I.VICTORIA345 1,2020-07-23T02:00:00,31.3
3,.Z.NORTH,2020-07-23T02:00:00,30.13
3,.Z.SOUTH,2020-07-23T02:00:00,34.11
3,AR.BRIGHTON345 UBGH2P,2020-07-23T02:00:00,26.19
3,AR.BRIGHTON345 UBGHP,2020-07-23T02:00:00,29.67
3,AR.SUNDANCE345 FAIRC,2020-07-23T02:00:00,34.53
3,DR.NORTH,2020-07-23T02:00:00,26.3
3,DR.SOUTH_EAST,2020-07-23T02:00:00,32.87
3,LD.KENT    230 KNT2,2020-07-23T02:00:00,32.67
3,LD.KENT    345 KNT1,2020-07-23T02:00:00,31.74
3,LD.MIDWAY  345,2020-07-23T02:00:00,31.93
3,LD.MIDWAY  345 MID1,2020-07-23T02:00:00,26.07
3,LD.MIDWAY  345 MID2,2020-07-23T02:00:00,34.32
3,LD.PARKCITY345 LPRK,2020-07-23T02:00:00,28.26
3,LD.SOLITUDE230 LSOL,2020-07-23T02:00:00,31.98
3,LD.SUNDANCE345 LSUN,2020-07-23T02:00:00,30.16
3,LD.VICTORIA345 LVIC,2020-07-23T02:00:00,34.99
3,UN.ALTA    345 PRIV,2020-07-23T02:00:00,33.21
3,UN.ALTA    345 UALT,2020-07-23T02:00:00,32.94
3,UN.ALTA    345 UALT2,2020-07-23T02:00:00,26.4
3,UN.ALTA    345 UALT3,2020-07-23T02:00:00,28.96
3,UN.ALTA    345 UALTA,2020-07-23T02:00:00,30.48
3,UN.ALTA    345 UALTB,2020-07-23T02:00:00,31.38
3,UN.BRIGHTON345 UBGH,2020-07-23T02:00:00,27.04
3,UN.BRIGHTON345 UBGH2,2020-07-23T02:00:00,34.23
3,UN.KENT    345 UKEN,2020-07-23T02:00:00,34.4
3,UN.PARKCITY345 UPRK,2020-07-23T02:00:00,29.33
3,UN.SOLITUDE345 USOL,2020-07-23T02:00:00,25.77
3,UN.SUNDANCE345 USUN,2020-07-23T02:00:00,35.11
3,UN.VICTORIA345 UVIC,2020-07-23T02:00:00,31.47
3,.I.KENT    345 2,2020-07-23T03:00:00,30.51
3,.I.PARKCITY345 1,2020-07-23T03:00:00,28.74
3,.I.VICTORIA345 1,2020-07-23T03:00:00,32.37
3,.Z.NORTH,2020-07-23T03:00:00,33.51
3,.Z.SOUTH,2020-07-23T03:00:00,27.92
3,AR.BRIGHTON345 UBGH2P,2020-07-23T03:00:00,27.35
3,AR.BRIGHTON345 UBGHP,2020-07-23T03:00:00,27.3
3,AR.SUNDANCE345 FAIRC,2020-07-23T03:00:00,32.92
3,DR.NORTH,2020-07-23T03:00:00,26.98
3,DR.SOUTH_EAST,2020-07-23T03:00:00,35.48
3,LD.KENT    230 KNT2,2020-07-23T03:00:00,27.94
3,LD.KENT    345 KNT1,2020-07-23T03:00:00,34.48
3,LD.MIDWAY  345,2020-07-23T03:00:00,35.08
3,LD.MIDWAY  345 MID1,2020-07-23T03:00:00,29.02
3,LD.MIDWAY  345 MID2,2020-07-23T03:00:00,27.99
3,LD.PARKCITY345 LPRK,2020-07-23T03:00:00,26.0
3,LD.SOLITUDE230 LSOL,2020-07-23T03:00:00,33.32
3,LD.SUNDANCE345 LSUN,2020-07-23T03:00:00,25.81
3,LD.VICTORIA345 LVIC,2020-07-23T03:00:00,31.36
3,UN.ALTA    345 PRIV,2020-07-23T03:00:00,29.97
3,UN.ALTA    345 UALT,2020-07-23T03:00:00,27.67
3,UN.ALTA    345 UALT2,2020-07-23T03:00:00,25.69
3,UN.ALTA    345 UALT3,2020-07-23T03:00:00,26.61
3,UN.ALTA    345 UALTA,2020-07-23T03:00:00,33.81
3,UN.ALTA    345 UALTB,2020-07-23T03:00:00,25.73
3,UN.BRIGHTON345 UBGH,2020-07-23T03:00:00,30.88
3,UN.BRIGHTON345 UBGH2,2020-07-23T03:00:00,33.76
3,UN.KENT    345 UKEN,2020-07-23T03:00:00,30.51
3,UN.PARKCITY345 UPRK,2020-07-23T03:00:00,33.95
3,UN.SOLITUDE345 USOL,2020-07-23T03:00:00,35.46
3,UN.SUNDANCE345 USUN,2020-07-23T03:00:00,34.38
3,UN.VICTORIA345 UVIC,2020-07-23T03:00:00,33.46
3,.I.KENT    345 2,2020-07-23T04:00:00,28.44
3,.I.PARKCITY345 1,2020-07-23T04:00:00,30.64
3,.I.VICTORIA345 1,2020-07-23T04:00:00,33.89
3,.Z.NORTH,2020-07-23T04:00:00,33.34
3,.Z.SOUTH,2020-07-23T04:00:00,30.33
3,AR.BRIGHTON345 UBGH2P,2020-07-23T04:00:00,27.94
3,AR.BRIGHTON345 UBGHP,2020-07-23T04:00:00,34.45
3,AR.SUNDANCE345 FAIRC,2020-07-23T04:00:00,34.08
3,DR.NORTH,2020-07-23T04:00:00,35.4
3,DR.SOUTH_EAST,2020-07-23T04:00:00,29.18
3,LD.KENT    230 KNT2,2020-07-23T04:00:00,31.87
3,LD.KENT    345 KNT1,2020-07-23T04:00:00,34.75
3,LD.MIDWAY  345,2020-07-23T04:00:00,34.02
3,LD.MIDWAY  345 MID1,2020-07-23T04:00:00,26.29
3,LD.MIDWAY  345 MID2,2020-07-23T04:00:00,31.07
3,LD.PARKCITY345 LPRK,2020-07-23T04:00:00,27.66
3,LD.SOLITUDE230 LSOL,2020-07-23T04:00:00,28.72
3,LD.SUNDANCE345 LSUN,2020-07-23T04:00:00,25.8
3,LD.VICTORIA345 LVIC,2020-07-23T04:00:00,32.97
3,UN.ALTA    345 PRIV,2020-07-23T04:00:00,33.43
3,UN.ALTA    345 UALT,2020-07-23T04:00:00,32.47
3,UN.ALTA    345 UALT2,2020-07-23T04:00:00,31.64
3,UN.ALTA    345 UALT3,2020-07-23T04:00:00,33.63
3,UN.ALTA    345 UALTA,2020-07-23T04:00:00,34.46
3,UN.ALTA    345 UALTB,2020-07-23T04:00:00,30.29
3,UN.BRIGHTON345 UBGH,2020-07-23T04:00:00,33.81
3,UN.BRIGHTON345 UBGH2,2020-07-23T04:00:00,33.72
3,UN.KENT    345 UKEN,2020-07-23T04:00:00,26.85
3,UN.PARKCITY345 UPRK,2020-07-23T04:00:00,34.77
3,UN.SOLITUDE345 USOL,2020-07-23T04:00:00,31.73
3,UN.SUNDANCE345 USUN,2020-07-23T04:00:00,32.66
3,UN.VICTORIA345 UVIC,2020-07-23T04:00:00,33.64
3,.I.KENT    345 2,2020-07-23T05:00:00,34.72
3,.I.PARKCITY345 1,2020-07-23T05:00:00,34.48
3,.I.VICTORIA345 1,2020-07-23T05:00:00,28.76
3,.Z.NORTH,2020-07-23T05:00:00,25.89
3,.Z.SOUTH,2020-07-23T05:00:00,26.58
3,AR.BRIGHTON345 UBGH2P,2020-07-23T05:00:00,27.22
3,AR.BRIGHTON345 UBGHP,2020-07-23T05:00:00,34.07
3,AR.SUNDANCE345 FAIRC,2020-07-23T05:00:00,27.27
3,DR.NORTH,2020-07-23T05:00:00,30.62
3,DR.SOUTH_EAST,2020-07-23T05:00:00,33.13
3,LD.KENT    230 KNT2,2020-07-23T05:00:00,28.57
3,LD.KENT    345 KNT1,2020-07-23T05:00:00,35.08
3,LD.MIDWAY  345,2020-07-23T05:00:00,28.76
3,LD.MIDWAY  345 MID1,2020-07-23T05:00:00,28.84
3,LD.MIDWAY  345 MID2,2020-07-23T05:00:00,30.35
3,LD.PARKCITY345 LPRK,2020-07-23T05:00:00,31.49
3,LD.SOLITUDE230 LSOL,2020-07-23T05:00:00,34.27
3,LD.SUNDANCE345 LSUN,2020-07-23T05:00:00,28.39
3,LD.VICTORIA345 LVIC,2020-07-23T05:00:00,26.4
3,UN.ALTA    345 PRIV,2020-07-23T05:00:00,33.69
3,UN.ALTA    345 UALT,2020-07-23T05:00:00,34.8
3,UN.ALTA    345 UALT2,2020-07-23T05:00:00,34.18
3,UN.ALTA    345 UALT3,2020-07-23T05:00:00,29.26
3,UN.ALTA    345 UALTA,2020-07-23T05:00:00,30.03
3,UN.ALTA    345 UALTB,2020-07-23T05:00:00,33.54
3,UN.BRIGHTON345 UBGH,2020-07-23T05:00:00,30.6
3,UN.BRIGHTON345 UBGH2,2020-07-23T05:00:00,28.01
3,UN.KENT    345 UKEN,2020-07-23T05:00:00,32.13
3,UN.PARKCITY345 UPRK,2020-07-23T05:00:00,34.72
3,UN.SOLITUDE345 USOL,2020-07-23T05:00:00,28.7
3,UN.SUNDANCE345 USUN,2020-07-23T05:00:00,33.28
3,UN.VICTORIA345 UVIC,2020-07-23T05:00:00,31.05
3,.I.KENT    345 2,2020-07-23T06:00:00,35.48
3,.I.PARKCITY345 1,2020-07-23T06:00:00,32.91
3,.I.VICTORIA345 1,2020-07-23T06:00:00,33.76
3,.Z.NORTH,2020-07-23T06:00:00,27.59
3,.Z.SOUTH,2020-07-23T06:00:00,34.05
3,AR.BRIGHTON345 UBGH2P,2020-07-23T06:00:00,32.85
3,AR.BRIGHTON345 UBGHP,2020-07-23T06:00:00,35.07
3,AR.SUNDANCE345 FAIRC,2020-07-23T06:00:00,28.41
3,DR.NORTH,2020-07-23T06:00:00,34.53
3,DR.SOUTH_EAST,2020-07-23T06:00:00,34.76
3,LD.KENT    230 KNT2,2020-07-23T06:00:00,26.4
3,LD.KENT    345 KNT1,2020-07-23T06:00:00,29.12
3,LD.MIDWAY  345,2020-07-23T06:00:00,28.55
3,LD.MIDWAY  345 MID1,2020-07-23T06:00:00,32.79
3,LD.MIDWAY  345 MID2,2020-07-23T06:00:00,31.18
3,LD.PARKCITY345 LPRK,2020-07-23T06:00:00,35.24
3,LD.SOLITUDE230 LSOL,2020-07-23T06:00:00,29.59
3,LD.SUNDANCE345 LSUN,2020-07-23T06:00:00,27.56
3,LD.VICTORIA345 LVIC,2020-07-23T06:00:00,28.61
3,UN.ALTA    345 PRIV,2020-07-23T06:00:00,29.8
3,UN.ALTA    345 UALT,2020-07-23T06:00:00,31.15
3,UN.ALTA    345 UALT2,2020-07-23T06:00:00,27.11
3,UN.ALTA    345 UALT3,2020-07-23T06:00:00,29.14
3,UN.ALTA    345 UALTA,2020-07-23T06:00:00,26.22
3,UN.ALTA    345 UALTB,2020-07-23T06:00:00,33.05
3,UN.BRIGHTON345 UBGH,2020-07-23T06:00:00,27.16
3,UN.BRIGHTON345 UBGH2,2020-07-23T06:00:00,30.29
3,UN.KENT    345 UKEN,2020-07-23T06:00:00,27.67
3,UN.PARKCITY345 UPRK,2020-07-23T06:00:00,27.74
3,UN.SOLITUDE345 USOL,2020-07-23T06:00:00,26.92
3,UN.SUNDANCE345 USUN,2020-07-23T06:00:00,29.88
3,UN.VICTORIA345 UVIC,2020-07-23T06:00:00,26.69
3,.I.KENT    345 2,2020-07-23T07:00:00,31.26
3,.I.PARKCITY345 1,2020-07-23T07:00:00,26.13
3,.I.VICTORIA345 1,2020-07-23T07:00:00,34.91
3,.Z.NORTH,2020-07-23T07:00:00,32.73
3,.Z.SOUTH,2020-07-23T07:00:00,29.18
3,AR.BRIGHTON345 UBGH2P,2020-07-23T07:00:00,33.89
3,AR.BRIGHTON345 UBGHP,2020-07-23T07:00:00,33.78
3,AR.SUNDANCE345 FAIRC,2020-07-23T07:00:00,27.44
3,DR.NORTH,2020-07-23T07:00:00,29.05
3,DR.SOUTH_EAST,2020-07-23T07:00:00,27.72
3,LD.KENT    230 KNT2,2020-07-23T07:00:00,28.76
3,LD.KENT    345 KNT1,2020-07-23T07:00:00,29.16
3,LD.MIDWAY  345,2020-07-23T07:00:00,29.15
3,LD.MIDWAY  345 MID1,2020-07-23T07:00:00,28.78
3,LD.MIDWAY  345 MID2,2020-07-23T07:00:00,26.83
3,LD.PARKCITY345 LPRK,2020-07-23T07:00:00,25.8
3,LD.SOLITUDE230 LSOL,2020-07-23T07:00:00,34.19
3,LD.SUNDANCE345 LSUN,2020-07-23T07:00:00,29.73
3,LD.VICTORIA345 LVIC,2020-07-23T07:00:00,35.26
3,UN.ALTA    345 PRIV,2020-07-23T07:00:00,31.83
3,UN.ALTA    345 UALT,2020-07-23T07:00:00,33.15
3,UN.ALTA    345 UALT2,2020-07-23T07:00:00,33.06
3,UN.ALTA    345 UALT3,2020-07-23T07:00:00,31.79
3,UN.ALTA    345 UALTA,2020-07-23T07:00:00,27.21
3,UN.ALTA    345 UALTB,2020-07-23T07:00:00,32.84
3,UN.BRIGHTON345 UBGH,2020-07-23T07:00:00,27.18
3,UN.BRIGHTON345 UBGH2,2020-07-23T07:00:00,34.05
3,UN.KENT    345 UKEN,2020-07-23T07:00:00,28.89
3,UN.PARKCITY345 UPRK,2020-07-23T07:00:00,28.0
3,UN.SOLITUDE345 USOL,2020-07-23T07:00:00,33.55
3,UN.SUNDANCE345 USUN,2020-07-23T07:00:00,28.5
3,UN.VICTORIA345 UVIC,2020-07-23T07:00:00,31.14
3,.I.KENT    345 2,2020-07-23T08:00:00,27.41
3,.I.PARKCITY345 1,2020-07-23T08:00:00,27.33
3,.I.VICTORIA345 1,2020-07-23T08:00:00,31.99
3,.Z.NORTH,2020-07-23T08:00:00,28.66
3,.Z.SOUTH,2020-07-23T08:00:00,26.11
3,AR.BRIGHTON345 UBGH2P,2020-07-23T08:00:00,27.68
3,AR.BRIGHTON345 UBGHP,2020-07-23T08:00:00,32.88
3,AR.SUNDANCE345 FAIRC,2020-07-23T08:00:00,34.89
3,DR.NORTH,2020-07-23T08:00:00,28.22
3,DR.SOUTH_EAST,2020-07-23T08:00:00,32.35
3,LD.KENT    230 KNT2,2020-07-23T08:00:00,32.7
3,LD.KENT    345 KNT1,2020-07-23T08:00:00,27.44
3,LD.MIDWAY  345,2020-07-23T08:00:00,32.95
3,LD.MIDWAY  345 MID1,2020-07-23T08:00:00,26.46
3,LD.MIDWAY  345 MID2,2020-07-23T08:00:00,34.47
3,LD.PARKCITY345 LPRK,2020-07-23T08:00:00,26.91
3,LD.SOLITUDE230 LSOL,2020-07-23T08:00:00,28.67
3,LD.SUNDANCE345 LSUN,2020-07-23T08:00:00,28.33
3,LD.VICTORIA345 LVIC,2020-07-23T08:00:00,27.74
3,UN.ALTA    345 PRIV,2020-07-23T08:00:00,30.46
3,UN.ALTA    345 UALT,2020-07-23T08:00:00,28.95
3,UN.ALTA    345 UALT2,2020-07-23T08:00:00,29.16
3,UN.ALTA    345 UALT3,2020-07-23T08:00:00,31.74
3,UN.ALTA    345 UALTA,2020-07-23T08:00:00,32.95
3,UN.ALTA    345 UALTB,2020-07-23T08:00:00,34.78
3,UN.BRIGHTON345 UBGH,2020-07-23T08:00:00,33.2
3,UN.BRIGHTON345 UBGH2,2020-07-23T08:00:00,28.79
3,UN.KENT    345 UKEN,2020-07-23T08:00:00,33.93
3,UN.PARKCITY345 UPRK,2020-07-23T08:00:00,27.36
3,UN.SOLITUDE345 USOL,2020-07-23T08:00:00,27.43
3,UN.SUNDANCE345 USUN,2020-07-23T08:00:00,28.34
3,UN.VICTORIA345 UVIC,2020-07-23T08:00:00,25.84
3,.I.KENT    345 2,2020-07-23T09:00:00,26.37
3,.I.PARKCITY345 1,2020-07-23T09:00:00,33.11
3,.I.VICTORIA345 1,2020-07-23T09:00:00,30.32
3,.Z.NORTH,2020-07-23T09:00:00,30.07
3,.Z.SOUTH,2020-07-23T09:00:00,28.97
3,AR.BRIGHTON345 UBGH2P,2020-07-23T09:00:00,25.66
3,AR.BRIGHTON345 UBGHP,2020-07-23T09:00:00,31.97
3,AR.SUNDANCE345 FAIRC,2020-07-23T09:00:00,28.89
3,DR.NORTH,2020-07-23T09:00:00,34.51
3,DR.SOUTH_EAST,2020-07-23T09:00:00,34.44
3,LD.KENT    230 KNT2,2020-07-23T09:00:00,33.01
3,LD.KENT    345 KNT1,2020-07-23T09:00:00,32.09
3,LD.MIDWAY  345,2020-07-23T09:00:00,28.23
3,LD.MIDWAY  345 MID1,2020-07-23T09:00:00,31.34
3,LD.MIDWAY  345 MID2,2020-07-23T09:00:00,29.84
3,LD.PARKCITY345 LPRK,2020-07-23T09:00:00,30.99
3,LD.SOLITUDE230 LSOL,2020-07-23T09:00:00,31.93
3,LD.SUNDANCE345 LSUN,2020-07-23T09:00:00,32.54
